pseudorange,snr,doppler
0.0703158974285337,29.120396881317433,-0.012260188048761507
0.031209472082233194,29.79552457503459,-0.0018341309238036896
0.11603169097701307,30.839751604005908,0.004651531170251279
0.13411479825423986,30.24618329863868,0.03607949837866361
0.09301220712133973,30.162691269916337,0.07222106693960881
0.24666567901777772,30.6988970356717,0.05972085671569758
0.27868964317977946,30.380208904240416,0.08241956667202587
0.2546091991814659,30.95864732741315,0.0810406518548992
0.28808851982926953,30.790698748271033,0.11192828544955527
0.36933043858633696,31.18538847820218,0.049969464085204314
0.3511491383045094,30.02273818038648,0.09375071640860175
0.3603496329095885,29.30387507452715,0.08486639464771947
0.4047675239598859,30.772327439882858,0.12193976913960874
0.3440256608357634,30.8299572869439,0.11574561808795102
0.37773641074706965,31.207937606771058,0.10697381917518503
0.3753165832325641,31.810632308739848,0.126164418647483
0.38099343849232503,31.410609149377667,0.11032718686494328
0.5477104231408328,31.589572741103208,0.10657959696068144
0.393349322413952,30.934767771428508,0.08834546071752558
0.43314265478110564,31.19484314636661,0.0610260613944132
0.44764947867307947,31.977705806276983,0.055800195477362285
0.45799397162986194,31.45688172664504,0.08230952419287718
0.4146474422022598,31.57581816737286,0.013500052633457792
0.5094013565321285,31.276872297978294,0.04700871542449382
0.5068073532923746,31.944764280456173,0.02370419553611608
0.45499849526941527,31.422310359880044,0.005334994329364181
0.4573289157617354,31.539563609445455,0.0016417531421197415
0.40008335831247166,31.50279802704265,-0.03480902149736972
0.4348217985459497,31.312620981668655,-0.0016866870971997544
0.3847212716507805,31.88906333573926,-0.05249220231155198
0.40404491859054775,32.081426460112205,-0.09181203058531492
0.36399892003139883,31.427007426870173,-0.09626363533351179
0.41563833215093504,31.075616921578852,-0.07773830029770898
0.3600596587931929,31.793531404753367,-0.0910647019478555
0.32696342300825537,31.14851571448192,-0.0844856546585152
0.2644464913876568,31.025549967313392,-0.07184347856255768
0.1375733848979399,32.30718138257827,-0.0672128691850738
0.13515442954689022,31.397833452667225,-0.06513798615642342
0.1900758076061116,32.50270303666751,-0.10773420164889404
0.1317312648190921,32.484578167912325,-0.11733513477245913
0.15786909698237336,32.26286332345446,-0.06935171459518889
0.1503112709435022,31.89200932854934,-0.1031736537853433
0.03992516123518326,32.47126075458057,-0.09702888075446278
0.054932726203316504,31.73095437920581,-0.12360851474043746
-0.03784779450757424,32.30364782661027,-0.03679420414488203
-0.09484730023777421,31.970825031793325,-0.0743734386862772
-0.14438879350479128,32.794004605505975,-0.04324601564638052
-0.15248911036777948,31.929714107452927,-0.0666440557602604
-0.23761538880507066,32.13029844996119,-0.04169491680312527
-0.24805053702404492,31.524582145129916,-0.023746128932762046
-0.365475787175227,31.57658239213795,-0.009001832092340744
-0.22468254167675983,31.87580206852738,-0.008957299769947096
-0.30344894377430703,31.44338065950163,0.027889238794050225
-0.3187483610404576,31.45671493195601,-0.0046575789379391976
-0.33166534701029793,31.486830174499715,0.033284969502252404
-0.30734547437181303,31.677116308424004,0.013926159757671662
-0.4718186805512053,30.53399666479305,0.07032583090190744
-0.4471170461021387,30.827427557877748,0.07489436449067068
-0.4749853441646772,32.155266740867425,0.06587272252754753
-0.396902282639324,32.0237982554848,0.0960875864193308
-0.42560311890298685,31.5173741702222,0.07360344107169617
-0.49211369597494214,30.973939625270592,0.07421994453313177
-0.5360071683859556,31.3737652621927,0.06916678744282691
-0.5484111127732206,31.096371414034085,0.12271954019900382
-0.5369420470537263,31.747401709853477,0.06145966995269929
-0.5018639285450663,30.942622771024933,0.10221342954273752
-0.483931831500051,31.808771828524343,0.1391197450329007
-0.5181277983128698,31.59962690582307,0.09225805161374341
-0.49735304287836435,31.7076435165456,0.09696784989829382
-0.4459727885788559,31.234604329091532,0.039334634663446
-0.48786253822212633,30.949496632473387,0.07552058815703125
-0.4768305453993159,30.74718950274108,0.09208128874837967
-0.4043672024621142,30.384037360649913,0.046423993738344965
-0.3702885712085886,30.551774365541416,0.0677389722105003
-0.2736769729482075,30.810358881712414,0.018607420339213143
-0.45427791162511266,31.515734504948334,0.007939048557983833
-0.24980561472481738,30.585302322048634,0.02727888517242956
-0.29164527179780286,31.236488432512385,-0.024467423957855738
-0.24166388166213806,30.78003774604121,-0.05662354306241175
-0.17920346586029262,30.103698518905308,-0.02405547903136608
-0.15472936504770388,30.704300851558955,-0.03939350312244274
-0.20539986111855665,29.56350209375847,-0.06699060483302735
-0.11786612693073968,30.467927429995793,-0.11916667025037236
0.07053889882693196,30.855336242937074,-0.07968018990083271
-0.08357106706983104,30.104068161336535,-0.0959207845058932
0.018262659874529595,30.18353862630547,-0.09445340719924317
0.07828436507419992,30.30280985249276,-0.10254742506870755
0.003676760297124132,29.811580615919166,-0.094645057193004
0.12440118271799605,30.006153240153786,-0.05862682181678846
0.10271207518449962,30.038352143809888,-0.05771851106201294
0.17096497685968626,29.349773718849036,-0.08626598865677108
0.21548119794905168,29.071876091368033,-0.11047662188062816
0.18984992043349483,29.48873849117815,-0.09594163527588347
0.27040033765005156,29.197145255579194,-0.06848198333241867
0.2856473568041525,30.11052958471503,-0.08230831553395125
0.3198405702802773,29.31998520943642,-0.08610059517272393
0.33522807781180564,28.690672840267407,-0.07134147242564337
0.35397722345060256,28.923965907645364,-0.07004796318469295
0.35108139133778526,28.655059965993463,-0.03139278045069555
0.3841679814955484,28.996835885853283,-0.03124662669849973
0.4280689815631082,28.368857768191916,0.009832803246515514
0.47688505299489736,29.13328194312348,-0.041022886120314656
0.49920362381851613,28.04459739364035,0.0006965255831657621
0.5316517755762329,27.945199577539633,0.012766560566405561
0.47898177097114764,29.141351505262296,0.051886012042586055
0.45202742187288364,28.797278406030728,0.052026352025442084
0.47104403506703885,28.837161752447223,0.03580843846898129
0.48850116587088466,28.45543324522764,0.03342909821387993
0.416972002918311,29.307498928684847,0.0453667426159174
0.5546615516963586,28.432225046869046,0.0892253214915415
0.5230087889445889,27.920638715343756,0.08878891922420595
0.4313352352047118,28.687982364940336,0.1294963448650764
0.4033453672765952,29.18120472981857,0.0973471871252363
0.4814096386497983,28.744262402360537,0.08560435587908054
0.3791750088621303,28.794896326280686,0.10599697089344552
0.4006914139622309,28.651051853834712,0.10923118676170308
0.35427008836954327,27.456207859306748,0.08195017461747942
0.3268106282839007,28.170186857044108,0.07444346327936403
0.4474642603576527,28.037299019335908,0.06047776697436803
0.30342106744932623,28.355156992003394,0.09129868389274956
0.27711409629844697,27.864351701163606,0.06790849986510201
0.16412397900128506,28.220122073881022,0.06583135347521778
0.27564535004025226,28.62160708522248,0.07366656794203985
0.10713026945106272,28.003299871454118,0.02851070793206949
0.12759757589530557,27.832864827909358,0.05894793794309304
0.053783097147985744,27.97968638738002,0.05240366576641807
0.06388970200084881,28.228676263955425,-0.015092376269256077
0.14364370331016754,28.084331439693646,0.06351191402572315
0.07346788246952776,28.039800386528043,-0.036778299351656614
-0.015415953084255259,27.407610762775995,-0.022490582656619882
-0.14506848367687358,28.951349472647486,-0.06644495258241075
-0.08416972950049526,27.088537963185203,-0.00282309654676708
-0.2000041177018155,27.81932875556818,-0.05519715201651673
-0.2224618841231766,28.004465484695007,-0.0533908593645212
-0.3311763646344397,27.91217790922564,-0.042470199071877074
